number,timestamp,blobGasUsed,excessBlobGas,blobGasPrice
22431571,2025-05-07T11:48:59.000Z,786432,0,1
22431572,2025-05-07T11:49:11.000Z,524288,0,1
22431573,2025-05-07T11:49:23.000Z,393216,0,1
22431574,2025-05-07T11:49:35.000Z,0,0,1
22431575,2025-05-07T11:49:47.000Z,786432,0,1
22431576,2025-05-07T11:49:59.000Z,0,0,1
22431577,2025-05-07T11:50:11.000Z,524288,0,1
22431578,2025-05-07T11:50:23.000Z,524288,0,1
22431579,2025-05-07T11:50:35.000Z,524288,0,1
22431580,2025-05-07T11:50:47.000Z,655360,0,1
22431581,2025-05-07T11:50:59.000Z,0,0,1
22431582,2025-05-07T11:51:11.000Z,0,0,1
22431583,2025-05-07T11:51:23.000Z,131072,0,1
22431584,2025-05-07T11:51:35.000Z,393216,0,1
22431585,2025-05-07T11:51:47.000Z,0,0,1
22431586,2025-05-07T11:51:59.000Z,1048576,0,1
22431587,2025-05-07T11:52:11.000Z,0,262144,1
22431588,2025-05-07T11:52:23.000Z,0,0,1
22431589,2025-05-07T11:52:35.000Z,786432,0,1
22431590,2025-05-07T11:52:47.000Z,0,0,1
22431591,2025-05-07T11:52:59.000Z,524288,0,1
22431592,2025-05-07T11:53:11.000Z,131072,0,1
22431593,2025-05-07T11:53:23.000Z,131072,0,1
22431594,2025-05-07T11:53:35.000Z,0,0,1
22431595,2025-05-07T11:53:47.000Z,1048576,0,1
22431596,2025-05-07T11:54:11.000Z,655360,262144,1
22431597,2025-05-07T11:54:23.000Z,0,131072,1
22431598,2025-05-07T11:54:35.000Z,655360,0,1
22431599,2025-05-07T11:54:47.000Z,655360,0,1
22431600,2025-05-07T11:54:59.000Z,0,0,1
22431601,2025-05-07T11:55:11.000Z,131072,0,1
22431602,2025-05-07T11:55:23.000Z,393216,0,1
22431603,2025-05-07T11:55:35.000Z,655360,0,1
22431604,2025-05-07T11:55:47.000Z,0,0,1
22431605,2025-05-07T11:56:11.000Z,393216,0,1
22431606,2025-05-07T11:56:23.000Z,786432,0,1
22431607,2025-05-07T11:56:35.000Z,393216,0,1
22431608,2025-05-07T11:56:47.000Z,524288,0,1
22431609,2025-05-07T11:56:59.000Z,0,0,1
22431610,2025-05-07T11:57:11.000Z,0,0,1
22431611,2025-05-07T11:57:23.000Z,655360,0,1
22431612,2025-05-07T11:57:47.000Z,1179648,0,1
22431613,2025-05-07T11:57:59.000Z,655360,393216,1
22431614,2025-05-07T11:58:11.000Z,131072,262144,1
22431615,2025-05-07T11:58:23.000Z,524288,0,1
22431616,2025-05-07T11:58:35.000Z,0,0,1
22431617,2025-05-07T11:58:59.000Z,1048576,0,1
22431618,2025-05-07T11:59:11.000Z,0,262144,1
22431619,2025-05-07T11:59:23.000Z,0,0,1
22431620,2025-05-07T11:59:47.000Z,131072,0,1
22431621,2025-05-07T11:59:59.000Z,393216,0,1
22431622,2025-05-07T12:00:11.000Z,1179648,0,1
22431623,2025-05-07T12:00:23.000Z,0,393216,1
22431624,2025-05-07T12:00:35.000Z,0,0,1
22431625,2025-05-07T12:00:47.000Z,917504,0,1
22431626,2025-05-07T12:00:59.000Z,1048576,131072,1
22431627,2025-05-07T12:01:11.000Z,393216,393216,1
22431628,2025-05-07T12:01:23.000Z,0,0,1
22431629,2025-05-07T12:01:35.000Z,0,0,1
22431630,2025-05-07T12:01:47.000Z,1179648,0,1
22431631,2025-05-07T12:01:59.000Z,786432,393216,1
22431632,2025-05-07T12:02:11.000Z,524288,393216,1
22431633,2025-05-07T12:02:23.000Z,0,131072,1
22431634,2025-05-07T12:02:35.000Z,0,0,1
22431635,2025-05-07T12:02:47.000Z,524288,0,1
22431636,2025-05-07T12:02:59.000Z,655360,0,1
22431637,2025-05-07T12:03:11.000Z,524288,0,1
22431638,2025-05-07T12:03:35.000Z,131072,0,1
22431639,2025-05-07T12:03:47.000Z,786432,0,1
22431640,2025-05-07T12:03:59.000Z,0,0,1
22431641,2025-05-07T12:04:11.000Z,393216,0,1
22431642,2025-05-07T12:04:23.000Z,0,0,1
22431643,2025-05-07T12:04:35.000Z,0,0,1
22431644,2025-05-07T12:04:47.000Z,131072,0,1
22431645,2025-05-07T12:04:59.000Z,655360,0,1
22431646,2025-05-07T12:05:11.000Z,393216,0,1
22431647,2025-05-07T12:05:23.000Z,393216,0,1
22431648,2025-05-07T12:05:35.000Z,786432,0,1
22431649,2025-05-07T12:05:47.000Z,0,0,1
22431650,2025-05-07T12:05:59.000Z,131072,0,1
22431651,2025-05-07T12:06:11.000Z,131072,0,1
22431652,2025-05-07T12:06:23.000Z,524288,0,1
22431653,2025-05-07T12:06:35.000Z,0,0,1
22431654,2025-05-07T12:06:47.000Z,1179648,0,1
22431655,2025-05-07T12:06:59.000Z,786432,393216,1
22431656,2025-05-07T12:07:11.000Z,786432,393216,1
22431657,2025-05-07T12:07:23.000Z,0,393216,1
22431658,2025-05-07T12:07:35.000Z,393216,0,1
22431659,2025-05-07T12:07:47.000Z,786432,0,1
22431660,2025-05-07T12:07:59.000Z,655360,0,1
22431661,2025-05-07T12:08:11.000Z,0,0,1
22431662,2025-05-07T12:08:23.000Z,0,0,1
22431663,2025-05-07T12:08:35.000Z,1048576,0,1
22431664,2025-05-07T12:08:47.000Z,262144,262144,1
22431665,2025-05-07T12:08:59.000Z,0,0,1
22431666,2025-05-07T12:09:11.000Z,0,0,1
22431667,2025-05-07T12:09:23.000Z,524288,0,1
22431668,2025-05-07T12:09:35.000Z,786432,0,1
22431669,2025-05-07T12:09:47.000Z,0,0,1
22431670,2025-05-07T12:09:59.000Z,524288,0,1
22431671,2025-05-07T12:10:11.000Z,786432,0,1
22431672,2025-05-07T12:10:23.000Z,131072,0,1
22431673,2025-05-07T12:10:35.000Z,393216,0,1
22431674,2025-05-07T12:10:47.000Z,0,0,1
22431675,2025-05-07T12:10:59.000Z,1179648,0,1
22431676,2025-05-07T12:11:11.000Z,0,393216,1
22431677,2025-05-07T12:11:23.000Z,393216,0,1
22431678,2025-05-07T12:11:35.000Z,786432,0,1
22431679,2025-05-07T12:11:47.000Z,655360,0,1
22431680,2025-05-07T12:11:59.000Z,1048576,0,1
22431681,2025-05-07T12:12:11.000Z,0,262144,1
22431682,2025-05-07T12:12:23.000Z,131072,0,1
22431683,2025-05-07T12:12:35.000Z,655360,0,1
22431684,2025-05-07T12:12:47.000Z,0,0,1
22431685,2025-05-07T12:12:59.000Z,131072,0,1
22431686,2025-05-07T12:13:11.000Z,1048576,0,1
22431687,2025-05-07T12:13:23.000Z,0,262144,1
22431688,2025-05-07T12:13:35.000Z,0,0,1
22431689,2025-05-07T12:13:47.000Z,786432,0,1
22431690,2025-05-07T12:13:59.000Z,786432,0,1
22431691,2025-05-07T12:14:11.000Z,1048576,0,1
22431692,2025-05-07T12:14:23.000Z,0,262144,1
22431693,2025-05-07T12:14:35.000Z,655360,0,1
22431694,2025-05-07T12:14:47.000Z,655360,0,1
22431695,2025-05-07T12:14:59.000Z,786432,0,1
22431696,2025-05-07T12:15:11.000Z,0,0,1
22431697,2025-05-07T12:15:23.000Z,393216,0,1
22431698,2025-05-07T12:15:35.000Z,0,0,1
22431699,2025-05-07T12:15:47.000Z,524288,0,1
22431700,2025-05-07T12:15:59.000Z,655360,0,1
22431701,2025-05-07T12:16:11.000Z,1048576,0,1
22431702,2025-05-07T12:16:23.000Z,1048576,262144,1
22431703,2025-05-07T12:16:35.000Z,0,524288,1
22431704,2025-05-07T12:16:47.000Z,262144,0,1
22431705,2025-05-07T12:16:59.000Z,655360,0,1
22431706,2025-05-07T12:17:11.000Z,393216,0,1
22431707,2025-05-07T12:17:23.000Z,0,0,1
22431708,2025-05-07T12:17:35.000Z,655360,0,1
22431709,2025-05-07T12:17:47.000Z,131072,0,1
22431710,2025-05-07T12:17:59.000Z,0,0,1
22431711,2025-05-07T12:18:11.000Z,0,0,1
22431712,2025-05-07T12:18:23.000Z,1179648,0,1
22431713,2025-05-07T12:18:35.000Z,524288,393216,1
22431714,2025-05-07T12:18:47.000Z,655360,131072,1
22431715,2025-05-07T12:18:59.000Z,0,0,1
22431716,2025-05-07T12:19:11.000Z,0,0,1
22431717,2025-05-07T12:19:23.000Z,1048576,0,1
22431718,2025-05-07T12:19:35.000Z,0,262144,1
22431719,2025-05-07T12:19:47.000Z,655360,0,1
22431720,2025-05-07T12:19:59.000Z,131072,0,1
22431721,2025-05-07T12:20:11.000Z,655360,0,1
22431722,2025-05-07T12:20:23.000Z,655360,0,1
22431723,2025-05-07T12:20:35.000Z,1048576,0,1
22431724,2025-05-07T12:20:47.000Z,0,262144,1
22431725,2025-05-07T12:20:59.000Z,131072,0,1
22431726,2025-05-07T12:21:11.000Z,917504,0,1
22431727,2025-05-07T12:21:23.000Z,393216,131072,1
22431728,2025-05-07T12:21:35.000Z,786432,0,1
22431729,2025-05-07T12:21:47.000Z,0,0,1
22431730,2025-05-07T12:21:59.000Z,786432,0,1
22431731,2025-05-07T12:22:11.000Z,524288,0,1
22431732,2025-05-07T12:22:23.000Z,393216,0,1
22431733,2025-05-07T12:22:35.000Z,786432,0,1
22431734,2025-05-07T12:22:47.000Z,0,0,1
22431735,2025-05-07T12:22:59.000Z,0,0,1
22431736,2025-05-07T12:23:11.000Z,655360,0,1
22431737,2025-05-07T12:23:23.000Z,0,0,1
22431738,2025-05-07T12:23:35.000Z,655360,0,1
22431739,2025-05-07T12:23:47.000Z,0,0,1
22431740,2025-05-07T12:23:59.000Z,786432,0,1
22431741,2025-05-07T12:24:11.000Z,524288,0,1
22431742,2025-05-07T12:24:23.000Z,786432,0,1
22431743,2025-05-07T12:24:35.000Z,524288,0,1
22431744,2025-05-07T12:24:47.000Z,393216,0,1
22431745,2025-05-07T12:24:59.000Z,786432,0,1
22431746,2025-05-07T12:25:11.000Z,655360,0,1
22431747,2025-05-07T12:25:35.000Z,393216,0,1
22431748,2025-05-07T12:25:47.000Z,786432,0,1
22431749,2025-05-07T12:25:59.000Z,0,0,1
22431750,2025-05-07T12:26:11.000Z,0,0,1
22431751,2025-05-07T12:26:23.000Z,1179648,0,1
22431752,2025-05-07T12:26:35.000Z,786432,393216,1
22431753,2025-05-07T12:26:47.000Z,393216,393216,1
22431754,2025-05-07T12:26:59.000Z,786432,0,1
22431755,2025-05-07T12:27:11.000Z,655360,0,1
22431756,2025-05-07T12:27:23.000Z,524288,0,1
22431757,2025-05-07T12:27:35.000Z,0,0,1
22431758,2025-05-07T12:27:59.000Z,786432,0,1
22431759,2025-05-07T12:28:11.000Z,655360,0,1
22431760,2025-05-07T12:28:23.000Z,0,0,1
22431761,2025-05-07T12:28:35.000Z,524288,0,1
22431762,2025-05-07T12:28:47.000Z,393216,0,1
22431763,2025-05-07T12:28:59.000Z,0,0,1
22431764,2025-05-07T12:29:11.000Z,655360,0,1
22431765,2025-05-07T12:29:23.000Z,0,0,1
22431766,2025-05-07T12:29:35.000Z,393216,0,1
22431767,2025-05-07T12:29:47.000Z,131072,0,1
22431768,2025-05-07T12:29:59.000Z,1048576,0,1
22431769,2025-05-07T12:30:11.000Z,0,262144,1
22431770,2025-05-07T12:30:23.000Z,131072,0,1
22431771,2025-05-07T12:30:35.000Z,393216,0,1
22431772,2025-05-07T12:30:47.000Z,1179648,0,1
22431773,2025-05-07T12:30:59.000Z,0,393216,1
22431774,2025-05-07T12:31:11.000Z,131072,0,1
22431775,2025-05-07T12:31:23.000Z,0,0,1
22431776,2025-05-07T12:31:35.000Z,0,0,1
22431777,2025-05-07T12:31:47.000Z,1048576,0,1
22431778,2025-05-07T12:31:59.000Z,786432,262144,1
22431779,2025-05-07T12:32:11.000Z,655360,262144,1
22431780,2025-05-07T12:32:23.000Z,0,131072,1
22431781,2025-05-07T12:32:35.000Z,786432,0,1
22431782,2025-05-07T12:32:47.000Z,917504,0,1
22431783,2025-05-07T12:32:59.000Z,786432,131072,1
22431784,2025-05-07T12:33:11.000Z,262144,131072,1
22431785,2025-05-07T12:33:23.000Z,0,0,1
22431786,2025-05-07T12:33:35.000Z,655360,0,1
22431787,2025-05-07T12:33:47.000Z,524288,0,1
22431788,2025-05-07T12:33:59.000Z,393216,0,1
22431789,2025-05-07T12:34:11.000Z,131072,0,1
22431790,2025-05-07T12:34:23.000Z,131072,0,1
22431791,2025-05-07T12:34:35.000Z,0,0,1
22431792,2025-05-07T12:34:47.000Z,786432,0,1
22431793,2025-05-07T12:34:59.000Z,655360,0,1
22431794,2025-05-07T12:35:11.000Z,0,0,1
22431795,2025-05-07T12:35:23.000Z,786432,0,1
22431796,2025-05-07T12:35:35.000Z,786432,0,1
22431797,2025-05-07T12:35:47.000Z,1048576,0,1
22431798,2025-05-07T12:35:59.000Z,0,262144,1
22431799,2025-05-07T12:36:11.000Z,786432,0,1
22431800,2025-05-07T12:36:23.000Z,655360,0,1
22431801,2025-05-07T12:36:35.000Z,393216,0,1
22431802,2025-05-07T12:36:47.000Z,786432,0,1
22431803,2025-05-07T12:36:59.000Z,0,0,1
22431804,2025-05-07T12:37:11.000Z,0,0,1
22431805,2025-05-07T12:37:23.000Z,0,0,1
22431806,2025-05-07T12:37:35.000Z,786432,0,1
22431807,2025-05-07T12:37:47.000Z,786432,0,1
22431808,2025-05-07T12:37:59.000Z,1179648,0,1
22431809,2025-05-07T12:38:11.000Z,655360,393216,1
22431810,2025-05-07T12:38:23.000Z,655360,262144,1
22431811,2025-05-07T12:38:35.000Z,0,131072,1
22431812,2025-05-07T12:38:47.000Z,524288,0,1
22431813,2025-05-07T12:38:59.000Z,0,0,1
22431814,2025-05-07T12:39:11.000Z,1048576,0,1
22431815,2025-05-07T12:39:23.000Z,786432,262144,1
22431816,2025-05-07T12:39:35.000Z,655360,262144,1
22431817,2025-05-07T12:39:47.000Z,131072,131072,1
22431818,2025-05-07T12:39:59.000Z,0,0,1
22431819,2025-05-07T12:40:11.000Z,786432,0,1
22431820,2025-05-07T12:40:23.000Z,0,0,1
22431821,2025-05-07T12:40:35.000Z,0,0,1
22431822,2025-05-07T12:40:47.000Z,393216,0,1
22431823,2025-05-07T12:40:59.000Z,1048576,0,1
22431824,2025-05-07T12:41:11.000Z,786432,262144,1
22431825,2025-05-07T12:41:23.000Z,655360,262144,1
22431826,2025-05-07T12:41:35.000Z,0,131072,1
22431827,2025-05-07T12:41:59.000Z,1179648,0,1
22431828,2025-05-07T12:42:11.000Z,655360,393216,1
22431829,2025-05-07T12:42:23.000Z,0,262144,1
22431830,2025-05-07T12:42:35.000Z,0,0,1
22431831,2025-05-07T12:42:47.000Z,786432,0,1
22431832,2025-05-07T12:42:59.000Z,0,0,1
22431833,2025-05-07T12:43:11.000Z,1179648,0,1
22431834,2025-05-07T12:43:23.000Z,0,393216,1
22431835,2025-05-07T12:43:35.000Z,786432,0,1
22431836,2025-05-07T12:43:47.000Z,917504,0,1
22431837,2025-05-07T12:43:59.000Z,1179648,131072,1
22431838,2025-05-07T12:44:11.000Z,786432,524288,1
22431839,2025-05-07T12:44:23.000Z,524288,524288,1
22431840,2025-05-07T12:44:35.000Z,0,262144,1
22431841,2025-05-07T12:44:47.000Z,0,0,1
22431842,2025-05-07T12:44:59.000Z,0,0,1
22431843,2025-05-07T12:45:11.000Z,1179648,0,1
22431844,2025-05-07T12:45:23.000Z,393216,393216,1
22431845,2025-05-07T12:45:35.000Z,131072,0,1
22431846,2025-05-07T12:45:47.000Z,1048576,0,1
22431847,2025-05-07T12:45:59.000Z,262144,262144,1
22431848,2025-05-07T12:46:11.000Z,917504,0,1
22431849,2025-05-07T12:46:23.000Z,0,131072,1
22431850,2025-05-07T12:46:35.000Z,0,0,1
22431851,2025-05-07T12:46:59.000Z,524288,0,1
22431852,2025-05-07T12:47:11.000Z,655360,0,1
22431853,2025-05-07T12:47:23.000Z,393216,0,1
22431854,2025-05-07T12:47:35.000Z,131072,0,1
22431855,2025-05-07T12:47:47.000Z,655360,0,1
22431856,2025-05-07T12:47:59.000Z,524288,0,1
22431857,2025-05-07T12:48:11.000Z,131072,0,1
22431858,2025-05-07T12:48:23.000Z,0,0,1
22431859,2025-05-07T12:48:35.000Z,655360,0,1
22431860,2025-05-07T12:48:47.000Z,131072,0,1
22431861,2025-05-07T12:48:59.000Z,393216,0,1
22431862,2025-05-07T12:49:11.000Z,0,0,1
22431863,2025-05-07T12:49:23.000Z,786432,0,1
22431864,2025-05-07T12:49:47.000Z,786432,0,1
22431865,2025-05-07T12:49:59.000Z,0,0,1
22431866,2025-05-07T12:50:11.000Z,1179648,0,1
22431867,2025-05-07T12:50:23.000Z,917504,393216,1
22431868,2025-05-07T12:50:35.000Z,655360,524288,1
22431869,2025-05-07T12:50:47.000Z,917504,393216,1
22431870,2025-05-07T12:50:59.000Z,524288,524288,1
22431871,2025-05-07T12:51:11.000Z,0,262144,1
22431872,2025-05-07T12:51:23.000Z,655360,0,1
22431873,2025-05-07T12:51:35.000Z,0,0,1
22431874,2025-05-07T12:51:47.000Z,0,0,1
22431875,2025-05-07T12:51:59.000Z,524288,0,1
22431876,2025-05-07T12:52:11.000Z,1048576,0,1
22431877,2025-05-07T12:52:23.000Z,0,262144,1
22431878,2025-05-07T12:52:35.000Z,786432,0,1
22431879,2025-05-07T12:52:47.000Z,0,0,1
22431880,2025-05-07T12:52:59.000Z,786432,0,1
22431881,2025-05-07T12:53:11.000Z,262144,0,1
22431882,2025-05-07T12:53:23.000Z,655360,0,1
22431883,2025-05-07T12:53:35.000Z,0,0,1
22431884,2025-05-07T12:53:47.000Z,0,0,1
22431885,2025-05-07T12:53:59.000Z,393216,0,1
22431886,2025-05-07T12:54:11.000Z,0,0,1
22431887,2025-05-07T12:54:23.000Z,786432,0,1
22431888,2025-05-07T12:54:35.000Z,0,0,1
22431889,2025-05-07T12:54:59.000Z,786432,0,1
22431890,2025-05-07T12:55:11.000Z,0,0,1
22431891,2025-05-07T12:55:23.000Z,1048576,0,1
22431892,2025-05-07T12:55:35.000Z,786432,262144,1
22431893,2025-05-07T12:55:47.000Z,0,262144,1
22431894,2025-05-07T12:55:59.000Z,393216,0,1
22431895,2025-05-07T12:56:11.000Z,786432,0,1
22431896,2025-05-07T12:56:23.000Z,0,0,1
22431897,2025-05-07T12:56:35.000Z,393216,0,1
22431898,2025-05-07T12:56:47.000Z,0,0,1
22431899,2025-05-07T12:56:59.000Z,393216,0,1
22431900,2025-05-07T12:57:11.000Z,786432,0,1
22431901,2025-05-07T12:57:23.000Z,0,0,1
22431902,2025-05-07T12:57:35.000Z,0,0,1
22431903,2025-05-07T12:57:47.000Z,655360,0,1
22431904,2025-05-07T12:57:59.000Z,786432,0,1
22431905,2025-05-07T12:58:11.000Z,0,0,1
22431906,2025-05-07T12:58:23.000Z,0,0,1
22431907,2025-05-07T12:58:35.000Z,131072,0,1
22431908,2025-05-07T12:58:47.000Z,786432,0,1
22431909,2025-05-07T12:58:59.000Z,786432,0,1
22431910,2025-05-07T12:59:11.000Z,0,0,1
22431911,2025-05-07T12:59:23.000Z,786432,0,1
22431912,2025-05-07T12:59:35.000Z,0,0,1
22431913,2025-05-07T12:59:47.000Z,655360,0,1
22431914,2025-05-07T12:59:59.000Z,786432,0,1
22431915,2025-05-07T13:00:11.000Z,393216,0,1
22431916,2025-05-07T13:00:23.000Z,655360,0,1
22431917,2025-05-07T13:00:35.000Z,655360,0,1
22431918,2025-05-07T13:00:47.000Z,786432,0,1
22431919,2025-05-07T13:00:59.000Z,655360,0,1
22431920,2025-05-07T13:01:11.000Z,1048576,0,1
22431921,2025-05-07T13:01:23.000Z,524288,262144,1
22431922,2025-05-07T13:01:35.000Z,786432,0,1
22431923,2025-05-07T13:01:47.000Z,1048576,0,1
22431924,2025-05-07T13:01:59.000Z,1048576,262144,1
22431925,2025-05-07T13:02:11.000Z,786432,524288,1
22431926,2025-05-07T13:02:23.000Z,0,524288,1
22431927,2025-05-07T13:02:35.000Z,786432,0,1
22431928,2025-05-07T13:02:47.000Z,0,0,1
22431929,2025-05-07T13:02:59.000Z,1048576,0,1
22431930,2025-05-07T13:03:11.000Z,1048576,262144,1
22431931,2025-05-07T13:03:23.000Z,655360,524288,1
22431932,2025-05-07T13:03:35.000Z,0,393216,1
22431933,2025-05-07T13:03:47.000Z,524288,0,1
22431934,2025-05-07T13:03:59.000Z,786432,0,1
22431935,2025-05-07T13:04:11.000Z,1048576,0,1
22431936,2025-05-07T13:04:23.000Z,655360,262144,1
22431937,2025-05-07T13:04:35.000Z,655360,131072,1
22431938,2025-05-07T13:04:47.000Z,0,0,1
22431939,2025-05-07T13:05:11.000Z,524288,0,1
22431940,2025-05-07T13:05:23.000Z,1048576,0,1
22431941,2025-05-07T13:05:35.000Z,786432,262144,1
22431942,2025-05-07T13:05:47.000Z,0,262144,1
22431943,2025-05-07T13:05:59.000Z,0,0,1
22431944,2025-05-07T13:06:11.000Z,786432,0,1
22431945,2025-05-07T13:06:23.000Z,786432,0,1
22431946,2025-05-07T13:06:35.000Z,655360,0,1
22431947,2025-05-07T13:06:47.000Z,1179648,0,1
22431948,2025-05-07T13:06:59.000Z,524288,393216,1
22431949,2025-05-07T13:07:11.000Z,917504,131072,1
22431950,2025-05-07T13:07:23.000Z,1048576,262144,1
22431951,2025-05-07T13:07:35.000Z,655360,524288,1
22431952,2025-05-07T13:07:47.000Z,655360,393216,1
22431953,2025-05-07T13:07:59.000Z,0,262144,1
22431954,2025-05-07T13:08:11.000Z,0,0,1
22431955,2025-05-07T13:08:23.000Z,1048576,0,1
22431956,2025-05-07T13:08:35.000Z,1048576,262144,1
22431957,2025-05-07T13:08:47.000Z,786432,524288,1
22431958,2025-05-07T13:08:59.000Z,1048576,524288,1
22431959,2025-05-07T13:09:11.000Z,524288,786432,1
22431960,2025-05-07T13:09:23.000Z,0,524288,1
22431961,2025-05-07T13:09:35.000Z,655360,0,1
22431962,2025-05-07T13:09:47.000Z,0,0,1
22431963,2025-05-07T13:09:59.000Z,786432,0,1
22431964,2025-05-07T13:10:11.000Z,1048576,0,1
22431965,2025-05-07T13:10:23.000Z,655360,262144,1
22431966,2025-05-07T13:10:35.000Z,1179648,131072,1
22431967,2025-05-07T13:10:47.000Z,786432,524288,1
22431968,2025-05-07T13:10:59.000Z,0,524288,1
22431969,2025-05-07T13:11:23.000Z,655360,0,1
22431970,2025-05-07T13:11:35.000Z,786432,0,1
22431971,2025-05-07T13:11:47.000Z,655360,0,1
22431972,2025-05-07T13:11:59.000Z,524288,0,1
22431973,2025-05-07T13:12:11.000Z,786432,0,1
22431974,2025-05-07T13:12:23.000Z,655360,0,1
22431975,2025-05-07T13:12:35.000Z,655360,0,1
22431976,2025-05-07T13:12:47.000Z,524288,0,1
22431977,2025-05-07T13:12:59.000Z,1048576,0,1
22431978,2025-05-07T13:13:11.000Z,0,262144,1
22431979,2025-05-07T13:13:23.000Z,786432,0,1
22431980,2025-05-07T13:13:35.000Z,786432,0,1
22431981,2025-05-07T13:13:47.000Z,1048576,0,1
22431982,2025-05-07T13:13:59.000Z,131072,262144,1
22431983,2025-05-07T13:14:11.000Z,786432,0,1
22431984,2025-05-07T13:14:23.000Z,655360,0,1
22431985,2025-05-07T13:14:35.000Z,655360,0,1
22431986,2025-05-07T13:14:47.000Z,1048576,0,1
22431987,2025-05-07T13:14:59.000Z,1179648,262144,1
22431988,2025-05-07T13:15:11.000Z,786432,655360,1
22431989,2025-05-07T13:15:35.000Z,786432,655360,1
22431990,2025-05-07T13:15:47.000Z,0,655360,1
22431991,2025-05-07T13:15:59.000Z,786432,0,1
22431992,2025-05-07T13:16:11.000Z,1179648,0,1
22431993,2025-05-07T13:16:23.000Z,655360,393216,1
22431994,2025-05-07T13:16:35.000Z,655360,262144,1
22431995,2025-05-07T13:16:47.000Z,0,131072,1
22431996,2025-05-07T13:16:59.000Z,524288,0,1
22431997,2025-05-07T13:17:11.000Z,1048576,0,1
22431998,2025-05-07T13:17:23.000Z,655360,262144,1
22431999,2025-05-07T13:17:35.000Z,0,131072,1
22432000,2025-05-07T13:17:47.000Z,0,0,1
22432001,2025-05-07T13:17:59.000Z,655360,0,1
22432002,2025-05-07T13:18:11.000Z,655360,0,1
22432003,2025-05-07T13:18:23.000Z,655360,0,1
22432004,2025-05-07T13:18:35.000Z,655360,0,1
22432005,2025-05-07T13:18:47.000Z,1048576,0,1
22432006,2025-05-07T13:18:59.000Z,786432,262144,1
22432007,2025-05-07T13:19:11.000Z,1179648,262144,1
22432008,2025-05-07T13:19:23.000Z,0,655360,1
22432009,2025-05-07T13:19:35.000Z,786432,0,1
22432010,2025-05-07T13:19:47.000Z,786432,0,1
22432011,2025-05-07T13:19:59.000Z,393216,0,1
22432012,2025-05-07T13:20:11.000Z,655360,0,1
22432013,2025-05-07T13:20:23.000Z,786432,0,1
22432014,2025-05-07T13:20:35.000Z,1048576,0,1
22432015,2025-05-07T13:20:47.000Z,0,262144,1
22432016,2025-05-07T13:20:59.000Z,0,0,1
22432017,2025-05-07T13:21:11.000Z,1048576,0,1
22432018,2025-05-07T13:21:23.000Z,1179648,262144,1
22432019,2025-05-07T13:21:35.000Z,917504,655360,1
22432020,2025-05-07T13:21:47.000Z,786432,786432,1
22432021,2025-05-07T13:21:59.000Z,786432,786432,1
22432022,2025-05-07T13:22:11.000Z,655360,786432,1
22432023,2025-05-07T13:22:23.000Z,0,655360,1
22432024,2025-05-07T13:22:35.000Z,393216,0,1
22432025,2025-05-07T13:22:47.000Z,786432,0,1
22432026,2025-05-07T13:22:59.000Z,655360,0,1
22432027,2025-05-07T13:23:11.000Z,131072,0,1
22432028,2025-05-07T13:23:23.000Z,0,0,1
22432029,2025-05-07T13:23:35.000Z,524288,0,1
22432030,2025-05-07T13:23:47.000Z,131072,0,1
22432031,2025-05-07T13:23:59.000Z,655360,0,1
22432032,2025-05-07T13:24:11.000Z,131072,0,1
22432033,2025-05-07T13:24:23.000Z,786432,0,1
22432034,2025-05-07T13:24:35.000Z,655360,0,1
22432035,2025-05-07T13:24:47.000Z,524288,0,1
22432036,2025-05-07T13:24:59.000Z,0,0,1
22432037,2025-05-07T13:25:11.000Z,393216,0,1
22432038,2025-05-07T13:25:23.000Z,393216,0,1
22432039,2025-05-07T13:25:35.000Z,786432,0,1
22432040,2025-05-07T13:25:47.000Z,0,0,1
22432041,2025-05-07T13:25:59.000Z,131072,0,1
22432042,2025-05-07T13:26:11.000Z,0,0,1
22432043,2025-05-07T13:26:23.000Z,524288,0,1
22432044,2025-05-07T13:26:35.000Z,655360,0,1
22432045,2025-05-07T13:26:47.000Z,0,0,1
22432046,2025-05-07T13:26:59.000Z,131072,0,1
22432047,2025-05-07T13:27:11.000Z,0,0,1
22432048,2025-05-07T13:27:23.000Z,786432,0,1
22432049,2025-05-07T13:27:35.000Z,786432,0,1
22432050,2025-05-07T13:27:47.000Z,131072,0,1
22432051,2025-05-07T13:27:59.000Z,0,0,1
22432052,2025-05-07T13:28:11.000Z,786432,0,1
22432053,2025-05-07T13:28:23.000Z,393216,0,1
22432054,2025-05-07T13:28:35.000Z,655360,0,1
